user_id,age,city_tier,signup_date,card_activated,upi_linked,referral_used
U1116,19,Tier 2,2024-01-18,0,0,1
U1117,14,Tier 2,2024-09-02,0,0,0
U1118,22,Tier 3,2024-09-24,1,1,0
U1119,16,Tier 1,2024-09-14,0,1,1
U1120,15,Tier 2,2024-04-28,1,1,0
U1121,23,Tier 1,2024-11-24,0,0,0
U1122,24,Tier 1,2024-01-09,1,1,1
U1123,22,Tier 1,2024-09-25,1,1,0
U1124,21,Tier 3,2024-06-17,1,1,0
U1125,20,Tier 3,2024-02-19,1,1,0
U1126,19,Tier 3,2024-12-21,0,1,0
U1127,14,Tier 2,2024-01-24,0,0,1
U1128,18,Tier 1,2024-05-03,1,1,0
U1129,17,Tier 1,2024-01-23,1,0,1
U1130,16,Tier 1,2024-09-08,0,1,0
U1131,21,Tier 1,2024-11-04,0,0,0
U1132,18,Tier 3,2024-08-06,1,0,1
U1133,14,Tier 2,2024-06-25,1,0,0
U1134,16,Tier 1,2024-08-28,0,1,0
U1135,20,Tier 1,2024-03-06,1,1,0
U1136,14,Tier 1,2024-03-17,1,1,1
U1137,22,Tier 2,2024-07-29,1,1,0
U1138,18,Tier 3,2024-03-29,0,1,0
U1139,18,Tier 2,2024-05-16,0,0,1
U1140,19,Tier 3,2024-10-27,0,1,1
U1141,22,Tier 2,2024-12-11,0,1,0
U1142,17,Tier 1,2024-07-07,0,1,1
U1143,20,Tier 1,2024-11-08,1,0,1
U1144,19,Tier 3,2024-05-26,0,0,0
U1145,16,Tier 3,2024-12-18,1,1,0
U1146,22,Tier 1,2024-08-08,0,1,0
U1147,21,Tier 2,2024-08-20,1,0,1
U1148,20,Tier 2,2024-10-31,1,1,0
U1149,22,Tier 2,2024-02-15,0,1,0
U1150,22,Tier 3,2024-05-09,0,0,1
U1151,20,Tier 2,2024-09-27,1,0,0
U1152,22,Tier 2,2024-10-20,1,1,0
U1153,20,Tier 1,2024-03-28,1,1,0
U1154,20,Tier 1,2024-10-11,1,1,0
U1155,19,Tier 1,2024-03-26,0,1,1
U1156,21,Tier 1,2024-02-29,1,1,0
U1157,15,Tier 2,2024-06-23,0,1,0
U1158,23,Tier 2,2024-11-09,1,1,0
U1159,22,Tier 1,2024-01-31,0,1,0
U1160,13,Tier 3,2024-02-02,0,1,1
U1161,22,Tier 1,2024-11-25,1,1,1
U1162,15,Tier 1,2024-08-15,1,1,1
U1163,17,Tier 1,2024-02-10,0,1,0
U1164,21,Tier 1,2024-09-08,0,1,1
U1165,15,Tier 1,2024-04-12,1,1,0
U1166,22,Tier 2,2024-08-30,1,0,1
U1167,22,Tier 2,2024-03-13,1,1,0
U1168,18,Tier 3,2024-10-07,1,0,1
U1169,13,Tier 1,2024-02-10,1,1,0
U1170,16,Tier 1,2024-01-06,1,1,0
U1171,19,Tier 1,2024-09-23,0,1,0
U1172,25,Tier 2,2024-04-04,0,1,0
U1173,20,Tier 1,2024-05-22,0,0,1
U1174,16,Tier 3,2024-09-23,0,0,1
U1175,20,Tier 2,2024-02-21,0,0,0
U1176,19,Tier 2,2024-07-23,1,1,0
U1177,21,Tier 2,2024-10-30,1,1,1
U1178,14,Tier 1,2024-04-10,0,1,0
U1179,21,Tier 1,2024-05-10,1,1,0
U1180,19,Tier 1,2024-12-13,1,1,1
U1181,24,Tier 2,2024-07-13,0,0,1
U1182,17,Tier 1,2024-12-29,0,0,0
U1183,20,Tier 1,2024-09-16,0,1,1
U1184,23,Tier 3,2024-05-25,1,1,1
U1185,14,Tier 1,2024-01-09,0,1,1
U1186,23,Tier 3,2024-12-20,0,1,1
U1187,20,Tier 3,2024-06-24,1,1,0
U1188,14,Tier 1,2024-11-14,0,0,1
U1189,17,Tier 1,2024-11-10,1,1,1
U1190,20,Tier 1,2024-09-23,1,1,0
U1191,14,Tier 2,2024-03-03,1,1,1
U1192,19,Tier 2,2024-03-14,1,1,1
U1193,17,Tier 3,2024-04-01,1,0,0
U1194,20,Tier 3,2024-11-30,1,1,0
U1195,13,Tier 2,2024-08-22,1,0,0
U1196,22,Tier 1,2024-05-11,1,1,1
U1197,24,Tier 1,2024-06-26,0,0,0
U1198,24,Tier 3,2024-10-03,1,1,0
U1199,21,Tier 1,2024-05-04,1,1,0
U1200,15,Tier 1,2024-11-04,0,0,1
U1201,21,Tier 2,2024-09-22,1,0,1
U1202,13,Tier 2,2024-03-26,1,0,0
U1203,13,Tier 3,2024-07-25,1,1,0
U1204,17,Tier 2,2024-06-07,0,0,0
U1205,18,Tier 1,2024-12-22,0,0,1
U1206,21,Tier 3,2024-09-20,0,1,1
U1207,20,Tier 1,2024-01-16,0,0,0
U1208,18,Tier 1,2024-11-27,1,1,0
U1209,16,Tier 2,2024-05-20,1,1,1
U1210,25,Tier 1,2024-04-13,1,1,1
U1211,18,Tier 2,2024-08-23,1,0,0
U1212,18,Tier 1,2024-09-21,0,1,0
U1213,15,Tier 2,2024-11-10,0,1,0
U1214,21,Tier 1,2024-08-23,1,1,0
U1215,20,Tier 3,2024-04-19,0,1,0
U1216,16,Tier 3,2024-12-13,1,1,1
U1217,14,Tier 1,2024-11-09,1,1,0
U1218,20,Tier 1,2024-03-22,0,0,0
U1219,20,Tier 1,2024-04-29,1,0,0
U1220,16,Tier 1,2024-01-08,1,0,0
U1221,24,Tier 3,2024-10-22,1,0,1
U1222,15,Tier 2,2024-05-22,1,1,0
U1223,18,Tier 1,2024-08-21,0,1,0
U1224,24,Tier 1,2024-02-25,0,1,0
U1225,18,Tier 1,2024-06-04,1,1,1
U1226,20,Tier 2,2024-12-21,1,0,0
U1227,18,Tier 1,2024-05-21,0,1,0
U1228,16,Tier 3,2024-02-20,0,0,1
U1229,25,Tier 3,2024-12-02,1,1,1
U1230,18,Tier 1,2024-01-12,1,0,0
U1231,23,Tier 2,2024-10-26,0,1,0
U1232,16,Tier 3,2024-11-27,1,1,1
U1233,16,Tier 2,2024-03-02,1,0,0
U1234,13,Tier 1,2024-09-16,1,1,0
U1235,20,Tier 1,2024-08-17,1,0,0
U1236,17,Tier 3,2024-05-24,1,1,1
U1237,22,Tier 2,2024-07-08,1,1,0
U1238,18,Tier 2,2024-01-23,0,0,1
U1239,24,Tier 3,2024-07-14,1,1,1
U1240,15,Tier 3,2024-12-02,1,0,1
U1241,22,Tier 3,2024-04-16,1,1,0
U1242,21,Tier 1,2024-01-07,0,1,1
U1243,21,Tier 2,2024-05-25,1,1,1
U1244,22,Tier 2,2024-11-05,1,1,1
U1245,21,Tier 3,2024-08-29,1,1,0
U1246,20,Tier 2,2024-02-01,0,1,0
U1247,15,Tier 1,2024-02-12,1,1,0
U1248,13,Tier 3,2024-11-08,1,1,1
U1249,23,Tier 2,2024-09-10,1,1,1
U1250,19,Tier 1,2024-02-05,0,1,1
U1251,21,Tier 2,2024-11-19,1,1,0
U1252,18,Tier 1,2024-03-25,0,1,1
U1253,14,Tier 1,2024-09-07,0,1,1
U1254,15,Tier 1,2024-07-30,0,1,0
U1255,20,Tier 2,2024-02-13,1,1,1
U1256,18,Tier 2,2024-11-20,0,0,1
U1257,16,Tier 2,2024-12-10,1,0,1
U1258,18,Tier 2,2024-12-22,1,1,1
U1259,14,Tier 3,2024-10-23,0,1,0
U1260,19,Tier 1,2024-07-15,1,0,0
U1261,16,Tier 1,2024-03-19,1,1,1
U1262,21,Tier 3,2024-03-15,1,0,1
U1263,17,Tier 1,2024-04-08,1,0,0
U1264,18,Tier 3,2024-10-28,1,1,0
U1265,13,Tier 3,2024-06-24,0,1,1
U1266,14,Tier 2,2024-10-19,0,0,0
U1267,18,Tier 3,2024-02-25,0,0,1
U1268,18,Tier 1,2024-05-10,1,1,0
U1269,19,Tier 1,2024-11-29,0,1,0
U1270,17,Tier 2,2024-08-19,1,1,0
U1271,20,Tier 1,2024-06-05,1,1,0
U1272,22,Tier 3,2024-03-21,1,0,1
U1273,21,Tier 1,2024-07-11,1,0,0
U1274,13,Tier 2,2024-02-21,1,1,0
U1275,18,Tier 2,2024-02-02,1,0,0
U1276,14,Tier 2,2024-08-14,1,1,1
U1277,16,Tier 1,2024-04-12,1,1,0
U1278,25,Tier 1,2024-04-28,1,1,0
U1279,15,Tier 3,2024-06-07,0,1,1
U1280,18,Tier 1,2024-05-05,0,1,1
U1281,19,Tier 3,2024-10-11,1,1,1
U1282,20,Tier 2,2024-06-24,1,0,0
U1283,19,Tier 3,2024-11-09,0,0,0
U1284,13,Tier 2,2024-02-21,1,1,0
U1285,17,Tier 1,2024-12-17,0,1,1
U1286,19,Tier 2,2024-01-11,1,1,0
U1287,14,Tier 3,2024-09-05,0,0,0
U1288,17,Tier 2,2024-06-15,1,1,1
U1289,13,Tier 3,2024-06-07,1,1,1
U1290,14,Tier 2,2024-12-14,0,1,1
U1291,18,Tier 1,2024-03-15,1,1,0
U1292,15,Tier 1,2024-02-14,1,1,1
U1293,19,Tier 3,2024-12-16,1,0,1
U1294,20,Tier 1,2024-05-21,0,0,1
U1295,21,Tier 3,2024-11-18,1,1,0
U1296,16,Tier 3,2024-02-02,1,1,1
U1297,15,Tier 1,2024-08-16,1,1,1
U1298,14,Tier 1,2024-06-27,1,0,0
U1299,20,Tier 2,2024-04-02,0,1,0
U1300,20,Tier 1,2024-02-08,1,1,0
U1301,13,Tier 3,2024-11-13,1,1,0
U1302,23,Tier 2,2024-05-19,1,1,0
U1303,14,Tier 2,2024-10-12,1,1,0
U1304,19,Tier 3,2024-01-14,1,1,0
U1305,20,Tier 1,2024-12-21,1,1,1
U1306,22,Tier 2,2024-06-29,1,1,0
U1307,20,Tier 1,2024-03-05,0,1,1
U1308,21,Tier 1,2024-05-10,1,1,1
U1309,17,Tier 2,2024-11-03,0,1,0
U1310,22,Tier 3,2024-09-24,1,1,0
U1311,14,Tier 1,2024-05-22,1,1,0
U1312,23,Tier 2,2024-11-08,1,0,0
U1313,19,Tier 2,2024-07-15,1,1,0
U1314,22,Tier 1,2024-07-27,0,1,0
U1315,18,Tier 1,2024-07-21,0,1,0
U1316,20,Tier 3,2024-11-01,0,1,0
U1317,19,Tier 2,2024-09-13,1,1,1
U1318,21,Tier 2,2024-01-10,1,0,1
U1319,14,Tier 2,2024-08-14,1,1,0
U1320,14,Tier 1,2024-07-20,0,1,1
U1321,16,Tier 2,2024-02-10,1,0,1
U1322,15,Tier 2,2024-11-24,1,0,1
U1323,22,Tier 2,2024-04-18,1,0,1
U1324,16,Tier 1,2024-08-22,1,0,0
U1325,24,Tier 1,2024-06-03,0,0,0
U1326,17,Tier 1,2024-10-07,1,1,0
U1327,15,Tier 3,2024-12-18,1,1,0
U1328,21,Tier 2,2024-09-01,1,1,0
U1329,20,Tier 2,2024-11-16,0,0,0
U1330,18,Tier 1,2024-08-15,1,0,0
U1331,19,Tier 1,2024-12-16,0,1,0
U1332,20,Tier 2,2024-05-08,1,1,1
U1333,16,Tier 2,2024-06-16,0,0,1
U1334,25,Tier 2,2024-11-30,0,0,0
U1335,24,Tier 1,2024-05-23,1,1,0
U1336,20,Tier 2,2024-11-07,1,0,0
U1337,15,Tier 1,2024-11-11,1,1,0
U1338,20,Tier 1,2024-09-19,1,1,1
U1339,14,Tier 2,2024-04-19,0,1,1
U1340,13,Tier 1,2024-10-19,1,1,0
U1341,16,Tier 1,2024-08-29,1,1,1
U1342,18,Tier 2,2024-02-06,1,0,0
U1343,22,Tier 2,2024-05-23,1,0,0
U1344,21,Tier 3,2024-12-11,0,0,0
U1345,21,Tier 2,2024-10-10,1,1,1
U1346,18,Tier 1,2024-04-26,0,1,0
U1347,17,Tier 1,2024-02-12,0,1,0
U1348,17,Tier 3,2024-04-10,1,1,0
U1349,25,Tier 2,2024-07-21,1,1,0
U1350,13,Tier 2,2024-09-29,0,1,0
U1351,22,Tier 1,2024-10-22,1,1,1
U1352,19,Tier 2,2024-07-06,1,0,0
U1353,18,Tier 1,2024-09-15,1,1,0
U1354,21,Tier 2,2024-12-22,1,0,1
U1355,18,Tier 3,2024-04-07,0,1,1
U1356,22,Tier 3,2024-10-28,1,0,1
U1357,23,Tier 2,2024-07-12,1,1,0
U1358,18,Tier 2,2024-01-02,0,1,0
U1359,16,Tier 3,2024-03-30,0,1,1
U1360,19,Tier 2,2024-11-02,1,0,0
U1361,23,Tier 1,2024-02-21,0,1,0
U1362,16,Tier 2,2024-05-19,1,1,1
U1363,20,Tier 1,2024-08-09,0,0,1
U1364,20,Tier 2,2024-07-18,1,1,1
U1365,21,Tier 2,2024-09-28,1,1,0
U1366,15,Tier 2,2024-05-06,0,1,1
U1367,20,Tier 1,2024-06-13,1,1,0
U1368,23,Tier 1,2024-07-11,0,1,0
U1369,15,Tier 2,2024-06-30,1,1,0
U1370,16,Tier 3,2024-01-13,0,1,1
U1371,24,Tier 2,2024-10-17,0,1,0
U1372,15,Tier 1,2024-10-19,1,0,0
U1373,22,Tier 3,2024-07-04,0,1,1
U1374,18,Tier 3,2024-06-13,1,1,1
U1375,16,Tier 1,2024-03-13,0,1,0
U1376,22,Tier 1,2024-12-05,1,1,0
U1377,18,Tier 2,2024-03-16,0,1,1
U1378,19,Tier 3,2024-08-02,1,1,0
U1379,17,Tier 3,2024-02-13,1,1,0
U1380,19,Tier 3,2024-04-24,1,0,0
U1381,15,Tier 2,2024-07-28,1,1,1
U1382,18,Tier 2,2024-03-15,0,1,0
U1383,24,Tier 1,2024-10-31,1,1,1
U1384,16,Tier 1,2024-08-07,0,1,0
U1385,20,Tier 2,2024-09-05,1,0,0
U1386,17,Tier 2,2024-10-01,1,1,1
U1387,21,Tier 2,2024-09-28,1,1,0
U1388,15,Tier 2,2024-12-22,0,1,1
U1389,24,Tier 1,2024-03-17,0,1,0
U1390,18,Tier 2,2024-11-20,1,1,1
U1391,16,Tier 1,2024-08-09,1,1,0
U1392,14,Tier 2,2024-06-08,1,1,1
U1393,15,Tier 3,2024-05-04,0,1,0
U1394,19,Tier 2,2024-05-15,1,1,0
U1395,17,Tier 3,2024-08-02,0,1,0
U1396,22,Tier 1,2024-08-26,1,1,1
U1397,18,Tier 2,2024-11-25,0,1,0
U1398,16,Tier 1,2024-03-29,0,0,1
U1399,19,Tier 2,2024-10-22,1,1,0
U1400,20,Tier 3,2024-12-05,1,0,0
U1401,15,Tier 2,2024-04-21,1,1,0
U1402,15,Tier 3,2024-11-16,1,0,0
U1403,13,Tier 1,2024-06-22,0,1,1
U1404,21,Tier 3,2024-04-01,1,1,0
U1405,20,Tier 1,2024-07-16,0,0,1
U1406,18,Tier 3,2024-07-20,1,0,0
U1407,22,Tier 1,2024-05-24,1,1,0
U1408,21,Tier 1,2024-01-29,1,1,0
U1409,19,Tier 2,2024-08-25,1,1,0
U1410,22,Tier 3,2024-11-20,1,0,1
U1411,16,Tier 1,2024-07-05,1,1,0
U1412,14,Tier 1,2024-07-25,1,1,1
U1413,16,Tier 3,2024-09-18,1,0,0
U1414,14,Tier 1,2024-10-09,1,0,0
U1415,19,Tier 1,2024-09-07,1,1,1
U1416,23,Tier 2,2024-11-30,1,1,1
U1417,13,Tier 1,2024-05-04,0,0,1
U1418,15,Tier 3,2024-08-28,1,1,0
U1419,18,Tier 3,2024-03-15,0,0,1
U1420,23,Tier 2,2024-01-23,1,1,0
U1421,17,Tier 3,2024-03-09,0,1,0
U1422,18,Tier 2,2024-09-23,1,1,1
U1423,13,Tier 1,2024-04-20,0,1,0
U1424,15,Tier 1,2024-09-29,1,0,0
U1425,25,Tier 2,2024-03-04,0,1,1
U1426,24,Tier 1,2024-05-04,1,1,0
U1427,13,Tier 3,2024-03-20,1,1,1
U1428,24,Tier 3,2024-09-27,0,1,1
U1429,20,Tier 1,2024-01-28,1,1,0
U1430,22,Tier 2,2024-08-24,1,1,0
U1431,18,Tier 2,2024-07-04,1,1,0
U1432,19,Tier 3,2024-08-09,1,0,0
U1433,18,Tier 3,2024-04-21,0,0,0
U1434,20,Tier 2,2024-05-06,1,1,1
U1435,15,Tier 3,2024-07-23,0,1,1
U1436,13,Tier 2,2024-02-02,1,1,1
U1437,17,Tier 2,2024-06-19,1,1,0
U1438,20,Tier 1,2024-01-03,0,0,0
U1439,16,Tier 1,2024-10-09,0,1,1
U1440,20,Tier 2,2024-05-01,0,1,1
U1441,24,Tier 1,2024-08-17,1,1,0
U1442,14,Tier 1,2024-07-04,1,1,1
U1443,20,Tier 2,2024-10-07,1,1,0
U1444,18,Tier 1,2024-11-08,1,1,0
U1445,22,Tier 2,2024-08-12,1,1,0
U1446,15,Tier 2,2024-12-11,0,0,1
U1447,20,Tier 3,2024-07-16,0,0,0
U1448,22,Tier 2,2024-07-26,1,0,1
U1449,24,Tier 1,2024-02-06,1,0,0
U1450,20,Tier 2,2024-08-23,0,1,1
U1451,18,Tier 3,2024-09-30,1,0,0
U1452,19,Tier 3,2024-06-01,1,1,0
U1453,22,Tier 2,2024-04-29,1,1,1
U1454,19,Tier 1,2024-05-19,1,0,0
U1455,13,Tier 3,2024-05-11,0,1,0
U1456,23,Tier 1,2024-08-09,1,0,1
U1457,20,Tier 2,2024-01-15,1,1,1
U1458,20,Tier 2,2024-11-01,1,0,0
U1459,16,Tier 1,2024-08-31,0,1,0
U1460,20,Tier 1,2024-09-05,0,1,0
U1461,18,Tier 1,2024-09-25,1,1,0
U1462,20,Tier 2,2024-12-25,1,0,0
U1463,14,Tier 3,2024-03-25,1,1,0
U1464,20,Tier 1,2024-07-28,1,1,0
U1465,25,Tier 3,2024-03-11,0,1,1
U1466,13,Tier 1,2024-08-18,1,1,0
U1467,24,Tier 2,2024-11-17,1,1,1
U1468,18,Tier 1,2024-12-16,0,1,1
U1469,22,Tier 3,2024-02-16,1,0,0
U1470,21,Tier 3,2024-09-25,0,1,0
U1471,19,Tier 2,2024-07-21,1,1,1
U1472,21,Tier 3,2024-06-25,1,1,1
U1473,22,Tier 2,2024-11-03,0,1,0
U1474,18,Tier 3,2024-08-29,1,1,0
U1475,17,Tier 2,2024-03-15,0,0,0
U1476,20,Tier 3,2024-07-24,1,1,0
U1477,21,Tier 2,2024-04-12,1,1,1
U1478,21,Tier 1,2024-01-17,0,1,1
U1479,21,Tier 2,2024-09-22,1,1,1
U1480,18,Tier 1,2024-08-02,0,1,1
U1481,22,Tier 2,2024-10-24,1,1,0
U1482,15,Tier 2,2024-06-15,1,0,1
U1483,19,Tier 2,2024-06-22,1,1,1
U1484,13,Tier 1,2024-04-11,1,1,0
U1485,17,Tier 1,2024-11-06,1,1,0
U1486,17,Tier 2,2024-12-01,1,1,0
U1487,18,Tier 3,2024-02-13,1,0,0
U1488,20,Tier 1,2024-07-14,1,1,1
U1489,17,Tier 2,2024-01-30,0,0,0
U1490,18,Tier 2,2024-06-21,1,1,1
U1491,16,Tier 2,2024-07-02,0,1,0
U1492,17,Tier 1,2024-12-31,1,1,0
U1493,16,Tier 2,2024-10-11,1,1,0
U1494,14,Tier 1,2024-11-19,0,1,0
U1495,19,Tier 3,2024-10-07,1,1,0
U1496,20,Tier 1,2024-09-17,1,1,0
U1497,19,Tier 1,2024-11-27,1,1,1
U1498,18,Tier 1,2024-01-11,1,1,0
U1499,17,Tier 1,2024-04-12,1,1,1
U1500,22,Tier 3,2024-04-22,0,0,0
U1501,19,Tier 1,2024-02-21,1,1,1
U1502,18,Tier 1,2024-08-13,0,0,1
U1503,13,Tier 2,2024-09-22,0,1,0
U1504,17,Tier 1,2024-10-22,1,1,1
U1505,17,Tier 1,2024-09-24,1,1,0
U1506,18,Tier 3,2024-09-26,0,1,1
U1507,19,Tier 3,2024-12-17,0,1,0
U1508,19,Tier 3,2024-02-12,1,1,0
U1509,19,Tier 3,2024-06-17,1,1,0
U1510,21,Tier 2,2024-02-25,1,1,1
U1511,22,Tier 1,2024-06-02,1,0,1
U1512,20,Tier 3,2024-01-31,1,1,0
U1513,24,Tier 3,2024-01-27,0,1,1
U1514,13,Tier 3,2024-08-19,1,1,1
U1515,15,Tier 2,2024-06-21,0,0,0
U1516,13,Tier 1,2024-08-14,1,1,0
U1517,20,Tier 3,2024-10-16,1,1,1
U1518,23,Tier 2,2024-06-14,1,0,1
U1519,16,Tier 3,2024-08-17,0,0,1
U1520,23,Tier 1,2024-01-03,0,1,0
U1521,14,Tier 1,2024-04-01,0,1,1
U1522,23,Tier 1,2024-04-12,1,0,0
U1523,17,Tier 3,2024-10-24,1,0,1
U1524,14,Tier 1,2024-02-01,1,1,1
U1525,18,Tier 1,2024-05-24,1,1,0
U1526,16,Tier 3,2024-10-16,0,1,1
U1527,16,Tier 1,2024-12-30,1,1,0
U1528,17,Tier 3,2024-10-22,0,1,0
U1529,21,Tier 1,2024-06-24,1,1,1
U1530,19,Tier 3,2024-02-26,0,0,0
U1531,17,Tier 2,2024-04-25,0,0,1
U1532,19,Tier 3,2024-08-20,1,1,1
U1533,20,Tier 3,2024-06-07,0,1,1
U1534,16,Tier 1,2024-09-03,1,1,0
U1535,18,Tier 1,2024-11-02,1,1,1
U1536,15,Tier 1,2024-12-17,0,1,0
U1537,15,Tier 2,2024-05-02,0,1,0
U1538,20,Tier 3,2024-01-20,1,1,1
U1539,15,Tier 2,2024-03-14,1,1,0
U1540,19,Tier 2,2024-03-15,0,0,0
U1541,20,Tier 1,2024-02-04,0,1,0
U1542,14,Tier 3,2024-07-29,1,1,0
U1543,19,Tier 3,2024-09-17,0,0,0
U1544,16,Tier 1,2024-06-09,1,1,1
U1545,24,Tier 2,2024-11-24,1,1,0
U1546,18,Tier 1,2024-06-19,1,1,0
U1547,21,Tier 2,2024-08-03,1,0,0
U1548,19,Tier 2,2024-04-19,0,1,0
U1549,13,Tier 1,2024-04-19,1,1,0
U1550,20,Tier 2,2024-05-27,0,1,0
U1551,24,Tier 1,2024-07-22,1,1,0
U1552,19,Tier 2,2024-01-26,0,1,1
U1553,22,Tier 2,2024-07-25,0,1,0
U1554,23,Tier 1,2024-10-10,0,0,1
U1555,16,Tier 3,2024-07-05,1,0,0
U1556,16,Tier 2,2024-09-12,1,1,1
U1557,19,Tier 1,2024-09-28,0,1,1
U1558,18,Tier 1,2024-02-17,0,1,1
U1559,22,Tier 3,2024-06-18,1,0,0
U1560,23,Tier 3,2024-07-15,0,1,1
U1561,17,Tier 1,2024-04-16,1,1,0
U1562,16,Tier 1,2024-04-01,1,0,1
U1563,21,Tier 1,2024-11-06,0,0,0
U1564,16,Tier 2,2024-06-12,1,1,1
U1565,22,Tier 1,2024-10-22,0,0,1
U1566,18,Tier 1,2024-05-07,1,0,0
U1567,20,Tier 2,2024-06-10,1,1,0
U1568,14,Tier 2,2024-06-17,1,1,1
U1569,20,Tier 1,2024-12-12,1,0,0
U1570,18,Tier 2,2024-09-21,0,1,0
U1571,19,Tier 2,2024-07-05,1,1,1
U1572,15,Tier 1,2024-12-01,1,1,1
U1573,21,Tier 1,2024-06-24,1,0,0
U1574,22,Tier 3,2024-05-19,1,0,1
U1575,16,Tier 1,2024-04-24,0,1,0
U1576,14,Tier 2,2024-12-12,1,0,0
U1577,13,Tier 3,2024-03-23,1,0,0
U1578,20,Tier 1,2024-04-18,0,0,0
U1579,19,Tier 1,2024-09-21,0,1,0
U1580,19,Tier 2,2024-08-18,0,1,1
U1581,16,Tier 3,2024-05-22,1,1,0
U1582,18,Tier 3,2024-06-20,1,1,0
U1583,19,Tier 2,2024-01-22,0,1,1
U1584,18,Tier 1,2024-07-25,0,0,0
U1585,25,Tier 2,2024-02-05,1,1,1
U1586,15,Tier 2,2024-04-22,0,0,1
U1587,20,Tier 2,2024-05-15,1,1,0
U1588,18,Tier 1,2024-11-21,1,1,0
U1589,18,Tier 1,2024-04-08,0,1,0
U1590,20,Tier 3,2024-03-01,0,1,1
U1591,20,Tier 2,2024-09-05,1,1,0
U1592,25,Tier 1,2024-08-12,0,0,1
U1593,15,Tier 1,2024-04-29,1,1,0
U1594,14,Tier 3,2024-09-14,1,1,0
U1595,21,Tier 2,2024-01-21,0,1,0
U1596,19,Tier 1,2024-04-06,0,1,0
U1597,16,Tier 1,2024-01-09,1,1,0
U1598,14,Tier 1,2024-04-04,1,1,0
U1599,14,Tier 3,2024-12-31,1,1,0
U1600,23,Tier 2,2024-07-18,0,0,0
U1601,15,Tier 2,2024-01-30,1,1,0
U1602,17,Tier 2,2024-01-19,0,0,0
U1603,16,Tier 1,2024-07-09,0,1,0
U1604,17,Tier 3,2024-01-23,0,0,1
U1605,14,Tier 2,2024-10-21,1,1,1
U1606,19,Tier 1,2024-04-20,0,1,0
U1607,14,Tier 1,2024-03-09,1,1,0
U1608,21,Tier 2,2024-09-28,1,0,0
U1609,16,Tier 3,2024-01-28,1,1,1
U1610,19,Tier 1,2024-04-07,1,1,1
U1611,23,Tier 3,2024-02-04,0,1,0
U1612,20,Tier 3,2024-01-02,1,1,0
U1613,19,Tier 1,2024-12-13,1,1,1
U1614,17,Tier 1,2024-06-11,0,1,0
U1615,17,Tier 1,2024-02-07,1,1,0
U1616,20,Tier 2,2024-09-23,0,1,1
U1617,25,Tier 1,2024-01-22,1,1,1
U1618,20,Tier 1,2024-07-25,1,1,1
U1619,19,Tier 2,2024-10-04,0,1,1
U1620,21,Tier 2,2024-02-11,1,0,0
U1621,18,Tier 1,2024-05-24,1,1,1
U1622,14,Tier 2,2024-10-01,1,0,1
U1623,19,Tier 2,2024-11-07,1,1,0
U1624,24,Tier 2,2024-05-06,1,0,0
U1625,15,Tier 3,2024-10-27,1,1,0
U1626,20,Tier 1,2024-06-22,1,1,1
U1627,16,Tier 3,2024-02-09,0,1,0
U1628,19,Tier 2,2024-04-22,1,0,0
U1629,14,Tier 2,2024-06-06,1,1,0
U1630,18,Tier 2,2024-02-16,1,1,0
U1631,21,Tier 2,2024-04-25,0,1,0
U1632,17,Tier 1,2024-02-18,0,1,0
U1633,20,Tier 2,2024-05-02,0,1,0
U1634,21,Tier 2,2024-03-10,0,1,1
U1635,23,Tier 2,2024-03-03,1,1,1
U1636,16,Tier 1,2024-08-23,1,1,1
U1637,18,Tier 3,2024-08-23,1,0,1
U1638,15,Tier 2,2024-07-24,1,1,1
U1639,25,Tier 1,2024-03-10,1,1,0
U1640,23,Tier 2,2024-08-21,1,0,1
U1641,19,Tier 3,2024-12-01,0,1,0
U1642,22,Tier 3,2024-03-18,0,1,0
U1643,19,Tier 2,2024-10-24,1,0,1
U1644,20,Tier 3,2024-12-18,0,1,0
U1645,14,Tier 1,2024-04-21,1,1,1
U1646,21,Tier 2,2024-10-28,1,0,0
U1647,15,Tier 3,2024-09-10,1,0,0
U1648,22,Tier 3,2024-12-24,1,1,1
U1649,21,Tier 2,2024-07-03,1,1,0
U1650,20,Tier 3,2024-07-26,0,1,0
U1651,13,Tier 1,2024-04-22,1,1,1
U1652,17,Tier 3,2024-10-09,1,1,0
U1653,16,Tier 1,2024-01-06,1,1,0
U1654,17,Tier 1,2024-10-25,1,0,1
U1655,14,Tier 1,2024-12-19,0,0,0
U1656,23,Tier 2,2024-10-24,1,1,1
U1657,19,Tier 1,2024-05-13,0,1,0
U1658,17,Tier 1,2024-11-05,0,1,1
U1659,18,Tier 1,2024-05-15,1,1,0
U1660,18,Tier 1,2024-08-15,1,1,0
U1661,19,Tier 2,2024-04-30,0,0,1
U1662,19,Tier 2,2024-07-12,0,1,1
U1663,23,Tier 1,2024-12-08,1,0,1
U1664,18,Tier 2,2024-10-30,0,1,0
U1665,25,Tier 3,2024-03-15,0,1,1
U1666,22,Tier 3,2024-11-15,1,1,0
U1667,16,Tier 1,2024-09-29,1,1,0
U1668,23,Tier 2,2024-12-30,0,0,0
U1669,14,Tier 1,2024-08-03,0,0,1
U1670,22,Tier 1,2024-03-27,1,1,1
U1671,17,Tier 1,2024-10-09,1,1,0
U1672,22,Tier 3,2024-05-10,1,1,0
U1673,22,Tier 1,2024-12-22,1,0,0
