user_id,stage,event_date
U2175,registered,2024-04-05
U2175,kyc_completed,2024-04-06
U2175,card_activated,2024-04-07
U2175,first_transaction,2024-04-08
U2176,app_downloaded,2024-07-29
U2176,registered,2024-07-30
U2176,kyc_completed,2024-07-31
U2177,app_downloaded,2024-03-19
U2177,registered,2024-03-20
U2177,kyc_completed,2024-03-21
U2177,card_activated,2024-03-22
U2177,first_transaction,2024-03-23
U2178,app_downloaded,2024-02-05
U2178,registered,2024-02-06
U2178,kyc_completed,2024-02-07
U2179,app_downloaded,2024-07-05
U2179,registered,2024-07-06
U2179,kyc_completed,2024-07-07
U2180,app_downloaded,2024-06-10
U2180,registered,2024-06-11
U2180,kyc_completed,2024-06-12
U2181,app_downloaded,2024-09-06
U2181,registered,2024-09-07
U2181,kyc_completed,2024-09-08
U2182,app_downloaded,2024-09-05
U2182,registered,2024-09-06
U2182,kyc_completed,2024-09-07
U2183,app_downloaded,2024-03-05
U2183,registered,2024-03-06
U2183,kyc_completed,2024-03-07
U2184,app_downloaded,2024-09-07
U2184,registered,2024-09-08
U2184,kyc_completed,2024-09-09
U2184,card_activated,2024-09-10
U2184,first_transaction,2024-09-11
U2185,app_downloaded,2024-04-30
U2185,registered,2024-05-01
U2185,kyc_completed,2024-05-02
U2185,card_activated,2024-05-03
U2185,first_transaction,2024-05-04
U2186,app_downloaded,2024-08-27
U2186,registered,2024-08-28
U2186,kyc_completed,2024-08-29
U2186,card_activated,2024-08-30
U2187,app_downloaded,2024-12-10
U2187,registered,2024-12-11
U2187,kyc_completed,2024-12-12
U2187,card_activated,2024-12-13
U2188,app_downloaded,2024-09-04
U2188,registered,2024-09-05
U2188,kyc_completed,2024-09-06
U2188,card_activated,2024-09-07
U2188,first_transaction,2024-09-08
U2189,app_downloaded,2024-02-24
U2189,registered,2024-02-25
U2190,app_downloaded,2024-11-16
U2190,registered,2024-11-17
U2191,app_downloaded,2024-05-28
U2192,app_downloaded,2024-04-15
U2192,registered,2024-04-16
U2192,kyc_completed,2024-04-17
U2192,card_activated,2024-04-18
U2192,first_transaction,2024-04-19
U2193,app_downloaded,2024-07-30
U2193,registered,2024-07-31
U2193,kyc_completed,2024-08-01
U2193,card_activated,2024-08-02
U2193,first_transaction,2024-08-03
U2194,app_downloaded,2024-03-03
U2194,registered,2024-03-04
U2194,kyc_completed,2024-03-05
U2195,app_downloaded,2024-02-03
U2195,registered,2024-02-04
U2195,kyc_completed,2024-02-05
U2196,app_downloaded,2024-01-15
U2197,app_downloaded,2024-04-05
U2197,registered,2024-04-06
U2198,app_downloaded,2024-01-09
U2198,registered,2024-01-10
U2198,kyc_completed,2024-01-11
U2198,card_activated,2024-01-12
U2198,first_transaction,2024-01-13
U2199,app_downloaded,2024-09-27
U2199,registered,2024-09-28
U2199,kyc_completed,2024-09-29
U2200,app_downloaded,2024-12-02
U2200,registered,2024-12-03
U2201,app_downloaded,2024-08-09
U2201,registered,2024-08-10
U2201,kyc_completed,2024-08-11
U2201,card_activated,2024-08-12
U2201,first_transaction,2024-08-13
U2202,app_downloaded,2024-10-05
U2202,registered,2024-10-06
U2202,kyc_completed,2024-10-07
U2203,app_downloaded,2024-05-20
U2203,registered,2024-05-21
U2203,kyc_completed,2024-05-22
U2203,card_activated,2024-05-23
U2203,first_transaction,2024-05-24
U2204,app_downloaded,2024-07-08
U2204,registered,2024-07-09
U2204,kyc_completed,2024-07-10
U2204,card_activated,2024-07-11
U2205,app_downloaded,2024-04-10
U2205,registered,2024-04-11
U2205,kyc_completed,2024-04-12
U2205,card_activated,2024-04-13
U2206,app_downloaded,2024-08-10
U2206,registered,2024-08-11
U2206,kyc_completed,2024-08-12
U2206,card_activated,2024-08-13
U2207,app_downloaded,2024-09-06
U2207,registered,2024-09-07
U2207,kyc_completed,2024-09-08
U2207,card_activated,2024-09-09
U2208,app_downloaded,2024-06-26
U2208,registered,2024-06-27
U2209,app_downloaded,2024-12-09
U2209,registered,2024-12-10
U2209,kyc_completed,2024-12-11
U2209,card_activated,2024-12-12
U2209,first_transaction,2024-12-13
U2210,app_downloaded,2024-09-16
U2210,registered,2024-09-17
U2210,kyc_completed,2024-09-18
U2210,card_activated,2024-09-19
U2210,first_transaction,2024-09-20
U2211,app_downloaded,2024-09-03
U2211,registered,2024-09-04
U2211,kyc_completed,2024-09-05
U2212,app_downloaded,2024-04-15
U2212,registered,2024-04-16
U2212,kyc_completed,2024-04-17
U2213,app_downloaded,2024-12-17
U2213,registered,2024-12-18
U2213,kyc_completed,2024-12-19
U2213,card_activated,2024-12-20
U2213,first_transaction,2024-12-21
U2214,app_downloaded,2024-10-20
U2214,registered,2024-10-21
U2215,app_downloaded,2024-09-11
U2215,registered,2024-09-12
U2215,kyc_completed,2024-09-13
U2215,card_activated,2024-09-14
U2215,first_transaction,2024-09-15
U2216,app_downloaded,2024-10-02
U2216,registered,2024-10-03
U2216,kyc_completed,2024-10-04
U2216,card_activated,2024-10-05
U2216,first_transaction,2024-10-06
U2217,app_downloaded,2024-11-29
U2217,registered,2024-11-30
U2217,kyc_completed,2024-12-01
U2217,card_activated,2024-12-02
U2217,first_transaction,2024-12-03
U2218,app_downloaded,2024-09-08
U2218,registered,2024-09-09
U2218,kyc_completed,2024-09-10
U2218,card_activated,2024-09-11
U2218,first_transaction,2024-09-12
U2219,app_downloaded,2024-06-17
U2219,registered,2024-06-18
U2219,kyc_completed,2024-06-19
U2219,card_activated,2024-06-20
U2220,app_downloaded,2024-10-27
U2220,registered,2024-10-28
U2220,kyc_completed,2024-10-29
U2220,card_activated,2024-10-30
U2220,first_transaction,2024-10-31
U2221,app_downloaded,2024-03-22
U2221,registered,2024-03-23
U2221,kyc_completed,2024-03-24
U2221,card_activated,2024-03-25
U2221,first_transaction,2024-03-26
U2222,app_downloaded,2024-11-27
U2222,registered,2024-11-28
U2222,kyc_completed,2024-11-29
U2222,card_activated,2024-11-30
U2222,first_transaction,2024-12-01
U2223,app_downloaded,2024-03-30
U2223,registered,2024-03-31
U2223,kyc_completed,2024-04-01
U2223,card_activated,2024-04-02
U2223,first_transaction,2024-04-03
U2224,app_downloaded,2024-07-15
U2224,registered,2024-07-16
U2225,app_downloaded,2024-02-20
U2225,registered,2024-02-21
U2225,kyc_completed,2024-02-22
U2225,card_activated,2024-02-23
U2225,first_transaction,2024-02-24
U2226,app_downloaded,2024-04-27
U2226,registered,2024-04-28
U2226,kyc_completed,2024-04-29
U2226,card_activated,2024-04-30
U2226,first_transaction,2024-05-01
U2227,app_downloaded,2024-08-11
U2227,registered,2024-08-12
U2227,kyc_completed,2024-08-13
U2228,app_downloaded,2024-12-30
U2228,registered,2024-12-31
U2228,kyc_completed,2025-01-01
U2229,app_downloaded,2024-08-18
U2229,registered,2024-08-19
U2229,kyc_completed,2024-08-20
U2229,card_activated,2024-08-21
U2229,first_transaction,2024-08-22
U2230,app_downloaded,2024-09-27
U2230,registered,2024-09-28
U2230,kyc_completed,2024-09-29
U2230,card_activated,2024-09-30
U2230,first_transaction,2024-10-01
U2231,app_downloaded,2024-06-21
U2231,registered,2024-06-22
U2231,kyc_completed,2024-06-23
U2231,card_activated,2024-06-24
U2231,first_transaction,2024-06-25
U2232,app_downloaded,2024-08-21
U2232,registered,2024-08-22
U2232,kyc_completed,2024-08-23
U2233,app_downloaded,2024-11-15
U2234,app_downloaded,2024-06-09
U2234,registered,2024-06-10
U2234,kyc_completed,2024-06-11
U2234,card_activated,2024-06-12
U2234,first_transaction,2024-06-13
U2235,app_downloaded,2024-03-29
U2235,registered,2024-03-30
U2235,kyc_completed,2024-03-31
U2235,card_activated,2024-04-01
U2235,first_transaction,2024-04-02
U2236,app_downloaded,2024-06-15
U2236,registered,2024-06-16
U2237,app_downloaded,2024-01-20
U2237,registered,2024-01-21
U2237,kyc_completed,2024-01-22
U2237,card_activated,2024-01-23
U2238,app_downloaded,2024-01-27
U2238,registered,2024-01-28
U2238,kyc_completed,2024-01-29
U2239,app_downloaded,2024-01-15
U2239,registered,2024-01-16
U2239,kyc_completed,2024-01-17
U2240,app_downloaded,2024-04-05
U2240,registered,2024-04-06
U2240,kyc_completed,2024-04-07
U2240,card_activated,2024-04-08
U2240,first_transaction,2024-04-09
U2241,app_downloaded,2024-05-07
U2241,registered,2024-05-08
U2242,app_downloaded,2024-12-16
U2242,registered,2024-12-17
U2243,app_downloaded,2024-03-26
U2243,registered,2024-03-27
U2243,kyc_completed,2024-03-28
U2243,card_activated,2024-03-29
U2244,app_downloaded,2024-07-31
U2244,registered,2024-08-01
U2244,kyc_completed,2024-08-02
U2244,card_activated,2024-08-03
U2244,first_transaction,2024-08-04
U2245,app_downloaded,2024-10-11
U2245,registered,2024-10-12
U2245,kyc_completed,2024-10-13
U2246,app_downloaded,2024-05-27
U2246,registered,2024-05-28
U2246,kyc_completed,2024-05-29
U2247,app_downloaded,2024-01-25
U2247,registered,2024-01-26
U2247,kyc_completed,2024-01-27
U2247,card_activated,2024-01-28
U2247,first_transaction,2024-01-29
U2248,app_downloaded,2024-10-08
U2248,registered,2024-10-09
U2248,kyc_completed,2024-10-10
U2248,card_activated,2024-10-11
U2249,app_downloaded,2024-08-14
U2249,registered,2024-08-15
U2250,app_downloaded,2024-02-26
U2250,registered,2024-02-27
U2250,kyc_completed,2024-02-28
U2250,card_activated,2024-02-29
U2250,first_transaction,2024-03-01
U2251,app_downloaded,2024-12-16
U2251,registered,2024-12-17
U2252,app_downloaded,2024-08-11
U2252,registered,2024-08-12
U2252,kyc_completed,2024-08-13
U2252,card_activated,2024-08-14
U2252,first_transaction,2024-08-15
U2253,app_downloaded,2024-12-26
U2253,registered,2024-12-27
U2253,kyc_completed,2024-12-28
U2254,app_downloaded,2024-07-23
U2254,registered,2024-07-24
U2255,app_downloaded,2024-11-03
U2255,registered,2024-11-04
U2255,kyc_completed,2024-11-05
U2255,card_activated,2024-11-06
U2256,app_downloaded,2024-05-30
U2256,registered,2024-05-31
U2256,kyc_completed,2024-06-01
U2256,card_activated,2024-06-02
U2256,first_transaction,2024-06-03
U2257,app_downloaded,2024-05-21
U2257,registered,2024-05-22
U2257,kyc_completed,2024-05-23
U2257,card_activated,2024-05-24
U2258,app_downloaded,2024-08-05
U2258,registered,2024-08-06
U2258,kyc_completed,2024-08-07
U2258,card_activated,2024-08-08
U2258,first_transaction,2024-08-09
U2259,app_downloaded,2024-08-29
U2259,registered,2024-08-30
U2260,app_downloaded,2024-12-23
U2260,registered,2024-12-24
U2260,kyc_completed,2024-12-25
U2261,app_downloaded,2024-01-13
U2261,registered,2024-01-14
U2261,kyc_completed,2024-01-15
U2261,card_activated,2024-01-16
U2261,first_transaction,2024-01-17
U2262,app_downloaded,2024-07-18
U2262,registered,2024-07-19
U2262,kyc_completed,2024-07-20
U2263,app_downloaded,2024-11-24
U2263,registered,2024-11-25
U2263,kyc_completed,2024-11-26
U2264,app_downloaded,2024-10-30
U2264,registered,2024-10-31
U2264,kyc_completed,2024-11-01
U2264,card_activated,2024-11-02
U2264,first_transaction,2024-11-03
U2265,app_downloaded,2024-11-08
U2265,registered,2024-11-09
U2265,kyc_completed,2024-11-10
U2265,card_activated,2024-11-11
U2265,first_transaction,2024-11-12
U2266,app_downloaded,2024-09-11
U2266,registered,2024-09-12
U2266,kyc_completed,2024-09-13
U2266,card_activated,2024-09-14
U2266,first_transaction,2024-09-15
U2267,app_downloaded,2024-08-20
U2267,registered,2024-08-21
U2267,kyc_completed,2024-08-22
U2267,card_activated,2024-08-23
U2268,app_downloaded,2024-05-25
U2268,registered,2024-05-26
U2268,kyc_completed,2024-05-27
U2269,app_downloaded,2024-10-25
U2269,registered,2024-10-26
U2269,kyc_completed,2024-10-27
U2269,card_activated,2024-10-28
U2269,first_transaction,2024-10-29
U2270,app_downloaded,2024-09-20
U2271,app_downloaded,2024-02-25
U2271,registered,2024-02-26
U2272,app_downloaded,2024-06-01
U2272,registered,2024-06-02
U2272,kyc_completed,2024-06-03
U2273,app_downloaded,2024-03-29
U2273,registered,2024-03-30
U2273,kyc_completed,2024-03-31
U2273,card_activated,2024-04-01
U2274,app_downloaded,2024-11-13
U2274,registered,2024-11-14
U2274,kyc_completed,2024-11-15
U2274,card_activated,2024-11-16
U2274,first_transaction,2024-11-17
U2275,app_downloaded,2024-07-01
U2275,registered,2024-07-02
U2275,kyc_completed,2024-07-03
U2275,card_activated,2024-07-04
U2276,app_downloaded,2024-10-30
U2276,registered,2024-10-31
U2277,app_downloaded,2024-09-10
U2277,registered,2024-09-11
U2278,app_downloaded,2024-09-26
U2278,registered,2024-09-27
U2278,kyc_completed,2024-09-28
U2278,card_activated,2024-09-29
U2278,first_transaction,2024-09-30
U2279,app_downloaded,2024-04-21
U2279,registered,2024-04-22
U2279,kyc_completed,2024-04-23
U2279,card_activated,2024-04-24
U2280,app_downloaded,2024-03-21
U2280,registered,2024-03-22
U2280,kyc_completed,2024-03-23
U2280,card_activated,2024-03-24
U2280,first_transaction,2024-03-25
U2281,app_downloaded,2024-12-25
U2281,registered,2024-12-26
U2281,kyc_completed,2024-12-27
U2281,card_activated,2024-12-28
U2281,first_transaction,2024-12-29
U2282,app_downloaded,2024-08-27
U2282,registered,2024-08-28
U2282,kyc_completed,2024-08-29
U2283,app_downloaded,2024-09-15
U2283,registered,2024-09-16
U2283,kyc_completed,2024-09-17
U2284,app_downloaded,2024-11-13
U2284,registered,2024-11-14
U2284,kyc_completed,2024-11-15
U2284,card_activated,2024-11-16
U2284,first_transaction,2024-11-17
U2285,app_downloaded,2024-06-07
U2285,registered,2024-06-08
U2285,kyc_completed,2024-06-09
U2285,card_activated,2024-06-10
U2285,first_transaction,2024-06-11
U2286,app_downloaded,2024-11-01
U2286,registered,2024-11-02
U2287,app_downloaded,2024-03-18
U2287,registered,2024-03-19
U2287,kyc_completed,2024-03-20
U2288,app_downloaded,2024-10-19
U2288,registered,2024-10-20
U2288,kyc_completed,2024-10-21
U2289,app_downloaded,2024-12-19
U2289,registered,2024-12-20
U2289,kyc_completed,2024-12-21
U2289,card_activated,2024-12-22
U2289,first_transaction,2024-12-23
U2290,app_downloaded,2024-12-21
U2290,registered,2024-12-22
U2290,kyc_completed,2024-12-23
U2290,card_activated,2024-12-24
U2290,first_transaction,2024-12-25
U2291,app_downloaded,2024-06-14
U2291,registered,2024-06-15
U2291,kyc_completed,2024-06-16
U2291,card_activated,2024-06-17
U2291,first_transaction,2024-06-18
U2292,app_downloaded,2024-07-18
U2292,registered,2024-07-19
U2292,kyc_completed,2024-07-20
U2292,card_activated,2024-07-21
U2292,first_transaction,2024-07-22
U2293,app_downloaded,2024-06-02
U2293,registered,2024-06-03
U2293,kyc_completed,2024-06-04
U2293,card_activated,2024-06-05
U2294,app_downloaded,2024-08-01
U2294,registered,2024-08-02
U2294,kyc_completed,2024-08-03
U2294,card_activated,2024-08-04
U2295,app_downloaded,2024-04-21
U2295,registered,2024-04-22
U2295,kyc_completed,2024-04-23
U2296,app_downloaded,2024-02-01
U2296,registered,2024-02-02
U2296,kyc_completed,2024-02-03
U2296,card_activated,2024-02-04
U2296,first_transaction,2024-02-05
U2297,app_downloaded,2024-07-11
U2297,registered,2024-07-12
U2297,kyc_completed,2024-07-13
U2298,app_downloaded,2024-11-22
U2298,registered,2024-11-23
U2299,app_downloaded,2024-01-21
U2299,registered,2024-01-22
U2299,kyc_completed,2024-01-23
U2299,card_activated,2024-01-24
U2299,first_transaction,2024-01-25
U2300,app_downloaded,2024-12-20
U2300,registered,2024-12-21
U2300,kyc_completed,2024-12-22
U2300,card_activated,2024-12-23
U2300,first_transaction,2024-12-24
U2301,app_downloaded,2024-11-28
U2301,registered,2024-11-29
U2301,kyc_completed,2024-11-30
U2301,card_activated,2024-12-01
U2302,app_downloaded,2024-07-18
U2302,registered,2024-07-19
U2302,kyc_completed,2024-07-20
U2302,card_activated,2024-07-21
U2303,app_downloaded,2024-04-06
U2303,registered,2024-04-07
U2303,kyc_completed,2024-04-08
U2304,app_downloaded,2024-09-01
U2304,registered,2024-09-02
U2304,kyc_completed,2024-09-03
U2305,app_downloaded,2024-05-18
U2305,registered,2024-05-19
U2305,kyc_completed,2024-05-20
U2306,app_downloaded,2024-05-12
U2306,registered,2024-05-13
U2307,app_downloaded,2024-05-29
U2308,app_downloaded,2024-05-08
U2308,registered,2024-05-09
U2309,app_downloaded,2024-04-30
U2309,registered,2024-05-01
U2309,kyc_completed,2024-05-02
U2309,card_activated,2024-05-03
U2310,app_downloaded,2024-06-20
U2310,registered,2024-06-21
U2311,app_downloaded,2024-11-29
U2311,registered,2024-11-30
U2311,kyc_completed,2024-12-01
U2311,card_activated,2024-12-02
U2311,first_transaction,2024-12-03
U2312,app_downloaded,2024-05-07
U2312,registered,2024-05-08
U2312,kyc_completed,2024-05-09
U2312,card_activated,2024-05-10
U2312,first_transaction,2024-05-11
U2313,app_downloaded,2024-04-01
U2313,registered,2024-04-02
U2313,kyc_completed,2024-04-03
U2313,card_activated,2024-04-04
U2313,first_transaction,2024-04-05
U2314,app_downloaded,2024-04-16
U2314,registered,2024-04-17
U2315,app_downloaded,2024-07-07
U2315,registered,2024-07-08
U2315,kyc_completed,2024-07-09
U2315,card_activated,2024-07-10
U2315,first_transaction,2024-07-11
U2316,app_downloaded,2024-12-10
U2317,app_downloaded,2024-09-03
U2317,registered,2024-09-04
U2317,kyc_completed,2024-09-05
U2317,card_activated,2024-09-06
U2317,first_transaction,2024-09-07
U2318,app_downloaded,2024-10-04
U2318,registered,2024-10-05
U2318,kyc_completed,2024-10-06
U2318,card_activated,2024-10-07
U2318,first_transaction,2024-10-08
U2319,app_downloaded,2024-03-03
U2319,registered,2024-03-04
U2319,kyc_completed,2024-03-05
U2319,card_activated,2024-03-06
U2320,app_downloaded,2024-08-24
U2320,registered,2024-08-25
U2320,kyc_completed,2024-08-26
U2321,app_downloaded,2024-08-17
U2321,registered,2024-08-18
U2321,kyc_completed,2024-08-19
U2321,card_activated,2024-08-20
U2321,first_transaction,2024-08-21
U2322,app_downloaded,2024-01-23
U2322,registered,2024-01-24
U2322,kyc_completed,2024-01-25
U2323,app_downloaded,2024-08-04
U2323,registered,2024-08-05
U2324,app_downloaded,2024-12-22
U2324,registered,2024-12-23
U2324,kyc_completed,2024-12-24
U2325,app_downloaded,2024-03-23
U2325,registered,2024-03-24
U2325,kyc_completed,2024-03-25
U2326,app_downloaded,2024-11-21
U2326,registered,2024-11-22
U2326,kyc_completed,2024-11-23
U2327,app_downloaded,2024-12-26
U2327,registered,2024-12-27
U2327,kyc_completed,2024-12-28
U2327,card_activated,2024-12-29
U2328,app_downloaded,2024-08-19
U2328,registered,2024-08-20
U2328,kyc_completed,2024-08-21
U2329,app_downloaded,2024-02-11
U2329,registered,2024-02-12
U2329,kyc_completed,2024-02-13
U2329,card_activated,2024-02-14
U2330,app_downloaded,2024-05-28
U2330,registered,2024-05-29
U2330,kyc_completed,2024-05-30
U2330,card_activated,2024-05-31
U2331,app_downloaded,2024-01-12
U2331,registered,2024-01-13
U2332,app_downloaded,2024-06-01
U2332,registered,2024-06-02
U2332,kyc_completed,2024-06-03
U2332,card_activated,2024-06-04
U2332,first_transaction,2024-06-05
U2333,app_downloaded,2024-07-27
U2333,registered,2024-07-28
U2333,kyc_completed,2024-07-29
U2333,card_activated,2024-07-30
U2333,first_transaction,2024-07-31
U2334,app_downloaded,2024-07-07
U2334,registered,2024-07-08
U2334,kyc_completed,2024-07-09
U2334,card_activated,2024-07-10
U2335,app_downloaded,2024-07-07
U2335,registered,2024-07-08
U2335,kyc_completed,2024-07-09
U2335,card_activated,2024-07-10
U2335,first_transaction,2024-07-11
U2336,app_downloaded,2024-11-07
U2336,registered,2024-11-08
U2337,app_downloaded,2024-03-15
U2337,registered,2024-03-16
U2337,kyc_completed,2024-03-17
U2337,card_activated,2024-03-18
U2337,first_transaction,2024-03-19
U2338,app_downloaded,2024-04-25
U2338,registered,2024-04-26
U2338,kyc_completed,2024-04-27
U2338,card_activated,2024-04-28
U2338,first_transaction,2024-04-29
U2339,app_downloaded,2024-06-15
U2339,registered,2024-06-16
U2339,kyc_completed,2024-06-17
U2340,app_downloaded,2024-07-07
U2340,registered,2024-07-08
U2340,kyc_completed,2024-07-09
U2341,app_downloaded,2024-07-05
U2341,registered,2024-07-06
U2341,kyc_completed,2024-07-07
U2341,card_activated,2024-07-08
U2342,app_downloaded,2024-04-10
U2342,registered,2024-04-11
U2342,kyc_completed,2024-04-12
U2342,card_activated,2024-04-13
U2342,first_transaction,2024-04-14
U2343,app_downloaded,2024-01-01
U2343,registered,2024-01-02
U2343,kyc_completed,2024-01-03
U2343,card_activated,2024-01-04
U2343,first_transaction,2024-01-05
U2344,app_downloaded,2024-05-01
U2344,registered,2024-05-02
U2344,kyc_completed,2024-05-03
U2344,card_activated,2024-05-04
U2344,first_transaction,2024-05-05
U2345,app_downloaded,2024-01-22
U2345,registered,2024-01-23
U2345,kyc_completed,2024-01-24
U2346,app_downloaded,2024-10-28
U2346,registered,2024-10-29
U2346,kyc_completed,2024-10-30
U2346,card_activated,2024-10-31
U2346,first_transaction,2024-11-01
U2347,app_downloaded,2024-06-30
U2347,registered,2024-07-01
U2348,app_downloaded,2024-06-22
U2348,registered,2024-06-23
U2348,kyc_completed,2024-06-24
U2348,card_activated,2024-06-25
U2348,first_transaction,2024-06-26
U2349,app_downloaded,2024-08-24
U2349,registered,2024-08-25
U2349,kyc_completed,2024-08-26
U2349,card_activated,2024-08-27
U2349,first_transaction,2024-08-28
U2350,app_downloaded,2024-06-16
U2350,registered,2024-06-17
U2350,kyc_completed,2024-06-18
U2350,card_activated,2024-06-19
U2350,first_transaction,2024-06-20
U2351,app_downloaded,2024-01-31
U2351,registered,2024-02-01
U2351,kyc_completed,2024-02-02
U2352,app_downloaded,2024-06-10
U2352,registered,2024-06-11
U2352,kyc_completed,2024-06-12
U2353,app_downloaded,2024-03-11
U2353,registered,2024-03-12
U2354,app_downloaded,2024-07-14
U2354,registered,2024-07-15
U2354,kyc_completed,2024-07-16
U2354,card_activated,2024-07-17
U2355,app_downloaded,2024-11-18
U2355,registered,2024-11-19
U2355,kyc_completed,2024-11-20
U2355,card_activated,2024-11-21
U2355,first_transaction,2024-11-22
U2356,app_downloaded,2024-06-14
U2356,registered,2024-06-15
U2357,app_downloaded,2024-12-25
U2357,registered,2024-12-26
U2358,app_downloaded,2024-05-14
U2358,registered,2024-05-15
U2358,kyc_completed,2024-05-16
U2358,card_activated,2024-05-17
U2358,first_transaction,2024-05-18
U2359,app_downloaded,2024-03-17
U2359,registered,2024-03-18
U2359,kyc_completed,2024-03-19
U2359,card_activated,2024-03-20
U2359,first_transaction,2024-03-21
U2360,app_downloaded,2024-06-17
U2360,registered,2024-06-18
U2360,kyc_completed,2024-06-19
U2360,card_activated,2024-06-20
U2361,app_downloaded,2024-02-08
U2361,registered,2024-02-09
U2361,kyc_completed,2024-02-10
U2361,card_activated,2024-02-11
U2362,app_downloaded,2024-08-05
U2362,registered,2024-08-06
U2362,kyc_completed,2024-08-07
U2362,card_activated,2024-08-08
U2363,app_downloaded,2024-02-22
U2363,registered,2024-02-23
U2363,kyc_completed,2024-02-24
U2363,card_activated,2024-02-25
U2364,app_downloaded,2024-02-03
U2364,registered,2024-02-04
U2364,kyc_completed,2024-02-05
U2364,card_activated,2024-02-06
U2365,app_downloaded,2024-08-24
U2366,app_downloaded,2024-08-27
U2366,registered,2024-08-28
U2366,kyc_completed,2024-08-29
U2367,app_downloaded,2024-10-13
U2367,registered,2024-10-14
U2367,kyc_completed,2024-10-15
U2367,card_activated,2024-10-16
U2368,app_downloaded,2024-11-07
U2368,registered,2024-11-08
U2368,kyc_completed,2024-11-09
U2368,card_activated,2024-11-10
U2369,app_downloaded,2024-06-12
U2369,registered,2024-06-13
U2370,app_downloaded,2024-08-08
U2371,app_downloaded,2024-07-09
U2371,registered,2024-07-10
U2371,kyc_completed,2024-07-11
U2371,card_activated,2024-07-12
U2371,first_transaction,2024-07-13
U2372,app_downloaded,2024-09-01
U2372,registered,2024-09-02
U2372,kyc_completed,2024-09-03
U2372,card_activated,2024-09-04
U2372,first_transaction,2024-09-05
U2373,app_downloaded,2024-06-24
U2373,registered,2024-06-25
U2373,kyc_completed,2024-06-26
U2373,card_activated,2024-06-27
U2373,first_transaction,2024-06-28
U2374,app_downloaded,2024-08-12
U2374,registered,2024-08-13
U2374,kyc_completed,2024-08-14
U2374,card_activated,2024-08-15
U2374,first_transaction,2024-08-16
U2375,app_downloaded,2024-07-24
U2375,registered,2024-07-25
U2375,kyc_completed,2024-07-26
U2375,card_activated,2024-07-27
U2375,first_transaction,2024-07-28
U2376,app_downloaded,2024-07-23
U2376,registered,2024-07-24
U2376,kyc_completed,2024-07-25
U2376,card_activated,2024-07-26
U2377,app_downloaded,2024-08-14
U2377,registered,2024-08-15
U2377,kyc_completed,2024-08-16
U2378,app_downloaded,2024-02-26
U2378,registered,2024-02-27
U2378,kyc_completed,2024-02-28
U2378,card_activated,2024-02-29
U2379,app_downloaded,2024-01-29
U2379,registered,2024-01-30
U2379,kyc_completed,2024-01-31
U2379,card_activated,2024-02-01
U2379,first_transaction,2024-02-02
U2380,app_downloaded,2024-03-20
U2380,registered,2024-03-21
U2380,kyc_completed,2024-03-22
U2380,card_activated,2024-03-23
U2380,first_transaction,2024-03-24
U2381,app_downloaded,2024-05-11
U2381,registered,2024-05-12
U2381,kyc_completed,2024-05-13
U2381,card_activated,2024-05-14
U2381,first_transaction,2024-05-15
U2382,app_downloaded,2024-04-22
U2382,registered,2024-04-23
U2382,kyc_completed,2024-04-24
U2382,card_activated,2024-04-25
U2383,app_downloaded,2024-01-31
U2383,registered,2024-02-01
U2383,kyc_completed,2024-02-02
U2383,card_activated,2024-02-03
U2384,app_downloaded,2024-02-08
U2384,registered,2024-02-09
U2384,kyc_completed,2024-02-10
U2384,card_activated,2024-02-11
U2384,first_transaction,2024-02-12
U2385,app_downloaded,2024-07-28
U2385,registered,2024-07-29
U2385,kyc_completed,2024-07-30
U2385,card_activated,2024-07-31
U2385,first_transaction,2024-08-01
U2386,app_downloaded,2024-12-05
U2386,registered,2024-12-06
U2386,kyc_completed,2024-12-07
U2386,card_activated,2024-12-08
U2387,app_downloaded,2024-10-12
U2387,registered,2024-10-13
U2387,kyc_completed,2024-10-14
U2387,card_activated,2024-10-15
U2387,first_transaction,2024-10-16
U2388,app_downloaded,2024-06-13
U2388,registered,2024-06-14
U2388,kyc_completed,2024-06-15
U2388,card_activated,2024-06-16
U2388,first_transaction,2024-06-17
U2389,app_downloaded,2024-05-31
U2389,registered,2024-06-01
U2389,kyc_completed,2024-06-02
U2389,card_activated,2024-06-03
U2390,app_downloaded,2024-12-22
U2390,registered,2024-12-23
U2390,kyc_completed,2024-12-24
U2390,card_activated,2024-12-25
U2390,first_transaction,2024-12-26
U2391,app_downloaded,2024-11-03
U2391,registered,2024-11-04
U2391,kyc_completed,2024-11-05
U2391,card_activated,2024-11-06
U2391,first_transaction,2024-11-07
U2392,app_downloaded,2024-11-12
U2392,registered,2024-11-13
U2392,kyc_completed,2024-11-14
U2392,card_activated,2024-11-15
U2393,app_downloaded,2024-09-04
U2393,registered,2024-09-05
U2394,app_downloaded,2024-07-04
U2394,registered,2024-07-05
U2394,kyc_completed,2024-07-06
U2394,card_activated,2024-07-07
U2395,app_downloaded,2024-11-21
U2396,app_downloaded,2024-09-05
U2396,registered,2024-09-06
U2396,kyc_completed,2024-09-07
U2396,card_activated,2024-09-08
U2396,first_transaction,2024-09-09
U2397,app_downloaded,2024-06-08
U2397,registered,2024-06-09
U2397,kyc_completed,2024-06-10
U2397,card_activated,2024-06-11
U2398,app_downloaded,2024-12-26
U2398,registered,2024-12-27
